genome	chrom	start	end	coverage	identity	score	orientation	num_hits	subject_span	q_low	q_high
W0147	chr8	24895977	24896443	0.0131	0.00	0.0861	.	2	466	33832	46621
W0147	chr3	9883096	9883549	0.0128	0.00	0.0848	.	2	453	33832	46610
W0147	chr2	16493501	16493366	0.0177	0.00	0.0829	.	3	-135	28553	41791
W0147	chr1	36392584	36392948	0.0112	0.00	0.0770	.	2	364	33877	46618
W0147	chr1	36392584	36392948	0.0112	0.00	0.0770	.	2	364	33877	46618
W0147	chr1	17873699	17874056	0.0103	0.00	0.0731	.	2	357	33924	46610
W0147	chr1	17873699	17874056	0.0103	0.00	0.0731	.	2	357	33924	46610
W0147	chr5	23381167	23381461	0.0083	0.00	0.0638	.	2	294	33996	46613
W0147	chr5	23381167	23381461	0.0083	0.00	0.0638	.	2	294	33996	46613
W0627	chr1	2780125	2861557	0.9735	0.00	1.1344	.	47	81432	1	70811
W0627	chr1	3026744	3031162	0.0699	0.00	0.2007	.	14	4418	33518	51242
W0627	chr1	42703289	42707231	0.0195	0.00	0.1205	.	2	3942	7346	8727
W0627	chr1	42703289	42707231	0.0195	0.00	0.1205	.	2	3942	7346	8727
W0627	chr2	15789502	15789367	0.0177	0.00	0.0829	.	3	-135	28553	41791
W0108	chr1	2528332	2590828	0.9895	0.00	1.1371	.	42	62496	1	70811
W0108	chr1	2714358	2712734	0.0454	0.00	0.1746	.	12	-1624	33525	49419
W0108	chr2	30985768	31306607	0.0252	0.00	0.1220	.	2	320839	7346	11381
W0108	chr2	27111043	27114103	0.0195	0.00	0.1205	.	2	3060	7346	8727
W0108	chr2	27111043	27114103	0.0195	0.00	0.1205	.	2	3060	7346	8727
W0108	chr5	29300842	29301326	0.0138	0.00	0.0886	.	2	484	33814	46623
W0108	chr5	29300842	29301326	0.0138	0.00	0.0886	.	2	484	33814	46623
W0108	chr8	25442483	25442949	0.0131	0.00	0.0861	.	2	466	33832	46621
W0108	chr8	25442483	25442949	0.0131	0.00	0.0861	.	2	466	33832	46621
W0108	chr3	9979079	9979532	0.0128	0.00	0.0848	.	2	453	33832	46610
W0108	chr2	15559607	15559472	0.0177	0.00	0.0829	.	3	-135	28553	41791
W0108	chr1	38157013	38157377	0.0112	0.00	0.0770	.	2	364	33877	46618
W0108	chr1	38157013	38157377	0.0112	0.00	0.0770	.	2	364	33877	46618
W0108	chr1	18646505	18646885	0.0109	0.00	0.0760	.	2	380	33901	46610
W0108	chr1	18646505	18646885	0.0109	0.00	0.0760	.	2	380	33901	46610
W0108	chr5	23150759	23151053	0.0083	0.00	0.0638	.	2	294	33996	46613
W0108	chr5	23150759	23151053	0.0083	0.00	0.0638	.	2	294	33996	46613
W0143	chr1	2591437	2675688	0.9491	0.00	1.1055	.	42	84251	1	70811
W0143	chr1	2811943	2816086	0.0693	0.00	0.1999	.	14	4143	33525	51241
W0143	chr2	32009206	32290958	0.0252	0.00	0.1221	.	2	281752	7346	11381
W0143	chr2	28032525	28035585	0.0195	0.00	0.1205	.	2	3060	7346	8727
W0143	chr2	28032525	28035585	0.0195	0.00	0.1205	.	2	3060	7346	8727
W0143	chr5	28661136	28661620	0.0138	0.00	0.0886	.	2	484	33814	46623
W0143	chr5	28661136	28661620	0.0138	0.00	0.0886	.	2	484	33814	46623
W0143	chr8	26067383	26067849	0.0131	0.00	0.0861	.	2	466	33832	46621
W0143	chr3	10002471	10002924	0.0128	0.00	0.0848	.	2	453	33832	46610
W0143	chr2	16221918	16221783	0.0179	0.00	0.0837	.	3	-135	28541	41791
W0143	chr1	37813413	37813777	0.0112	0.00	0.0770	.	2	364	33877	46618
W0143	chr1	37813413	37813777	0.0112	0.00	0.0770	.	2	364	33877	46618
W0143	chr1	18601114	18601494	0.0109	0.00	0.0760	.	2	380	33901	46610
W0143	chr1	18601114	18601494	0.0109	0.00	0.0760	.	2	380	33901	46610
W0143	chr5	22428353	22428647	0.0083	0.00	0.0638	.	2	294	33996	46613
W0143	chr5	22428353	22428647	0.0083	0.00	0.0638	.	2	294	33996	46613
W0166	chr1	2564339	2648619	1.0000	0.00	1.1557	.	41	84280	1	70811
W0166	chr1	2766403	2764779	0.0454	0.00	0.1746	.	12	-1624	33525	49419
W0166	chr1	44061408	44065309	0.0195	0.00	0.1205	.	2	3901	7346	8727
W0166	chr1	44061408	44065309	0.0195	0.00	0.1205	.	2	3901	7346	8727
W0166	chr5	30216230	30216714	0.0138	0.00	0.0886	.	2	484	33814	46623
W0166	chr5	30216230	30216714	0.0138	0.00	0.0886	.	2	484	33814	46623
W0166	chr8	27884731	27885197	0.0131	0.00	0.0861	.	2	466	33832	46621
W0166	chr8	27884731	27885197	0.0131	0.00	0.0861	.	2	466	33832	46621
W0166	chr3	10196042	10196495	0.0128	0.00	0.0848	.	2	453	33832	46610
W0166	chr1	39572113	39572477	0.0112	0.00	0.0770	.	2	364	33877	46618
W0166	chr1	39572113	39572477	0.0112	0.00	0.0770	.	2	364	33877	46618
W0166	chr1	18759223	18759603	0.0109	0.00	0.0760	.	2	380	33901	46610
W0166	chr1	18759223	18759603	0.0109	0.00	0.0760	.	2	380	33901	46610
W0166	chr5	24204045	24204333	0.0082	0.00	0.0634	.	2	288	34002	46613
W0166	chr5	24204045	24204333	0.0082	0.00	0.0634	.	2	288	34002	46613
W0169	chr1	2584789	2651088	0.9908	0.00	1.1388	.	44	66299	1	70811
W0169	chr1	2784426	2782802	0.0454	0.00	0.1746	.	12	-1624	33525	49419
W0169	chr5	30746191	30746675	0.0138	0.00	0.0886	.	2	484	33814	46623
W0169	chr5	30746191	30746675	0.0138	0.00	0.0886	.	2	484	33814	46623
W0169	chr8	26767989	26768455	0.0131	0.00	0.0861	.	2	466	33832	46621
W0169	chr8	26767989	26768455	0.0131	0.00	0.0861	.	2	466	33832	46621
W0169	chr3	10163939	10164392	0.0128	0.00	0.0848	.	2	453	33832	46610
W0169	chr1	37665534	37665931	0.0116	0.00	0.0785	.	2	397	33877	46609
W0169	chr1	37665534	37665931	0.0116	0.00	0.0785	.	2	397	33877	46609
W0169	chr1	18814704	18815084	0.0109	0.00	0.0760	.	2	380	33901	46610
W0169	chr1	18814704	18815084	0.0109	0.00	0.0760	.	2	380	33901	46610
W0169	chr5	24600744	24601038	0.0083	0.00	0.0638	.	2	294	33996	46613
W0169	chr5	24600744	24601038	0.0083	0.00	0.0638	.	2	294	33996	46613
W0171	chr1	2586213	2655439	0.9893	0.00	1.1459	.	41	69226	1	70811
W0171	chr1	2780649	2773995	0.0454	0.00	0.1746	.	12	-6654	33525	49419
W0171	chr1	41805979	41809881	0.0195	0.00	0.1205	.	2	3902	7346	8727
W0171	chr1	41805979	41809881	0.0195	0.00	0.1205	.	2	3902	7346	8727
W0171	chr5	29971016	29971500	0.0138	0.00	0.0886	.	2	484	33814	46623
W0171	chr5	29971016	29971500	0.0138	0.00	0.0886	.	2	484	33814	46623
W0171	chr8	25160847	25161313	0.0131	0.00	0.0861	.	2	466	33832	46621
W0171	chr8	25160847	25161313	0.0131	0.00	0.0861	.	2	466	33832	46621
W0171	chr3	9797950	9798403	0.0128	0.00	0.0848	.	2	453	33832	46610
W0171	chr2	15880036	15879901	0.0179	0.00	0.0837	.	3	-135	28541	41791
W0171	chr1	37473506	37473870	0.0112	0.00	0.0770	.	2	364	33877	46618
W0171	chr1	37473506	37473870	0.0112	0.00	0.0770	.	2	364	33877	46618
W0171	chr1	18401053	18401433	0.0109	0.00	0.0760	.	2	380	33901	46610
W0171	chr1	18401053	18401433	0.0109	0.00	0.0760	.	2	380	33901	46610
W0171	chr5	23891636	23891930	0.0083	0.00	0.0638	.	2	294	33996	46613
W0171	chr5	23891636	23891930	0.0083	0.00	0.0638	.	2	294	33996	46613
W0180	chr1	2589154	2671921	0.9786	0.00	1.1449	.	38	82767	1	70811
W0180	chr1	2787788	2786164	0.0437	0.00	0.1732	.	10	-1624	33525	49419
W0180	chr2	30394467	30397527	0.0195	0.00	0.1205	.	2	3060	7346	8727
W0180	chr2	30394467	30397527	0.0195	0.00	0.1205	.	2	3060	7346	8727
W0180	chr4	8756607	8800284	0.0177	0.00	0.1186	.	2	43677	7346	8598
W0180	chr4	8756607	8800284	0.0177	0.00	0.1186	.	2	43677	7346	8598
W0180	chr2	17176736	17176601	0.0179	0.00	0.0837	.	3	-135	28541	41791
W0600	chr1	2992543	3054276	0.9795	0.00	1.1324	.	45	61733	1	70811
W0600	chr1	3181737	3186466	0.0711	0.00	0.2017	.	13	4729	33525	51242
W0600	chr1	44249558	44253500	0.0195	0.00	0.1205	.	2	3942	7346	8727
W0600	chr1	44249558	44253500	0.0195	0.00	0.1205	.	2	3942	7346	8727
W0600	chr2	29217905	29220585	0.0195	0.00	0.1205	.	2	2680	7346	8727
W0600	chr2	29217905	29220585	0.0195	0.00	0.1205	.	2	2680	7346	8727
W0600	W0600_153	230997	234057	0.0195	0.00	0.1205	.	2	3060	7346	8727
W0600	chr5	29876395	29876879	0.0138	0.00	0.0886	.	2	484	33814	46623
W0600	chr5	29876395	29876879	0.0138	0.00	0.0886	.	2	484	33814	46623
W0600	chr8	27968963	27969429	0.0131	0.00	0.0861	.	2	466	33832	46621
W0600	chr8	27968963	27969429	0.0131	0.00	0.0861	.	2	466	33832	46621
W0600	chr3	11835252	11835705	0.0128	0.00	0.0849	.	2	453	33832	46610
W0600	chr2	16064246	16064111	0.0179	0.00	0.0836	.	3	-135	28541	41791
W0600	chr2	16064246	16064111	0.0179	0.00	0.0836	.	3	-135	28541	41791
W0600	chr1	37627144	37627507	0.0112	0.00	0.0770	.	2	363	33877	46618
W0600	chr1	37627144	37627507	0.0112	0.00	0.0770	.	2	363	33877	46618
W0600	chr1	18180809	18181189	0.0109	0.00	0.0760	.	2	380	33901	46610
W0600	chr1	18180809	18181189	0.0109	0.00	0.0760	.	2	380	33901	46610
W0600	chr5	23786633	23786927	0.0083	0.00	0.0638	.	2	294	33996	46613
W0600	chr5	23786633	23786927	0.0083	0.00	0.0638	.	2	294	33996	46613
W0634	chr1	2839071	2928722	0.9912	0.00	1.1403	.	48	89651	1	70811
W0634	chr1	3049950	3048326	0.0454	0.00	0.1746	.	12	-1624	33525	49419
W0634	chr5	28930241	28930725	0.0138	0.00	0.0886	.	2	484	33814	46623
W0634	chr5	28930241	28930725	0.0138	0.00	0.0886	.	2	484	33814	46623
W0634	chr8	26793488	26793954	0.0131	0.00	0.0861	.	2	466	33832	46621
W0634	chr8	26793488	26793954	0.0131	0.00	0.0861	.	2	466	33832	46621
W0634	chr3	9900550	9901003	0.0128	0.00	0.0848	.	2	453	33832	46610
W0634	chr2	16940917	16940777	0.0176	0.00	0.0828	.	3	-140	28541	41791
W0634	chr1	39326219	39326583	0.0112	0.00	0.0770	.	2	364	33877	46618
W0634	chr1	39326219	39326583	0.0112	0.00	0.0770	.	2	364	33877	46618
W0634	chr1	18150832	18151212	0.0109	0.00	0.0760	.	2	380	33901	46610
W0634	chr1	18150832	18151212	0.0109	0.00	0.0760	.	2	380	33901	46610
W0634	chr5	22735072	22735366	0.0083	0.00	0.0638	.	2	294	33996	46613
W0634	chr5	22735072	22735366	0.0083	0.00	0.0638	.	2	294	33996	46613
W1093	chr1	2617622	2713639	0.9928	0.00	1.1374	.	42	96017	1	70811
W1093	chr1	2852590	2850966	0.0454	0.00	0.1747	.	10	-1624	33525	49419
W1093	chr2	28669891	28672951	0.0195	0.00	0.1205	.	2	3060	7346	8727
W1093	chr5	30162918	30163402	0.0138	0.00	0.0886	.	2	484	33814	46623
W1093	chr5	30162918	30163402	0.0138	0.00	0.0886	.	2	484	33814	46623
W1093	chr8	26250289	26250755	0.0131	0.00	0.0861	.	2	466	33832	46621
W1093	chr8	26250289	26250755	0.0131	0.00	0.0861	.	2	466	33832	46621
W1093	chr3	9792936	9793389	0.0128	0.00	0.0848	.	2	453	33832	46610
W1093	chr3	9792936	9793389	0.0128	0.00	0.0848	.	2	453	33832	46610
W1093	chr2	16102146	16102011	0.0177	0.00	0.0829	.	3	-135	28553	41791
W1093	chr1	38155769	38156133	0.0112	0.00	0.0770	.	2	364	33877	46618
W1093	chr1	38155769	38156133	0.0112	0.00	0.0770	.	2	364	33877	46618
W1093	chr1	18782808	18783188	0.0109	0.00	0.0760	.	2	380	33901	46610
W1093	chr1	18782808	18783188	0.0109	0.00	0.0760	.	2	380	33901	46610
W1093	chr5	23922555	23922849	0.0083	0.00	0.0638	.	2	294	33996	46613
W1093	chr5	23922555	23922849	0.0083	0.00	0.0638	.	2	294	33996	46613
W1126	chr1	2612211	2667748	0.7635	0.00	0.9194	.	27	55537	16504	70584
W1126	chr1	2612211	2667748	0.7635	0.00	0.9097	.	41	55537	16504	70584
W1126	chr1	2813099	2817242	0.0693	0.00	0.1999	.	14	4143	33525	51241
W1126	chr2	29012177	29015235	0.0195	0.00	0.1205	.	2	3058	7346	8727
W1126	chr2	29012177	29015235	0.0195	0.00	0.1205	.	2	3058	7346	8727
W1126	chr5	29087081	29087565	0.0138	0.00	0.0886	.	2	484	33814	46623
W1126	chr5	29087081	29087565	0.0138	0.00	0.0886	.	2	484	33814	46623
W1126	chr8	26541541	26542007	0.0131	0.00	0.0861	.	2	466	33832	46621
W1126	chr8	26541541	26542007	0.0131	0.00	0.0861	.	2	466	33832	46621
W1126	chr3	10138028	10138481	0.0128	0.00	0.0848	.	2	453	33832	46610
W1126	chr2	16727418	16727283	0.0179	0.00	0.0837	.	3	-135	28541	41791
W1126	chr1	38940752	38941116	0.0112	0.00	0.0770	.	2	364	33877	46618
W1126	chr1	38940752	38941116	0.0112	0.00	0.0770	.	2	364	33877	46618
W1126	chr1	18492138	18492518	0.0109	0.00	0.0760	.	2	380	33901	46610
W1126	chr1	18492138	18492518	0.0109	0.00	0.0760	.	2	380	33901	46610
W1126	chr5	22856692	22856986	0.0083	0.00	0.0638	.	2	294	33996	46613
W1126	chr5	22856692	22856986	0.0083	0.00	0.0638	.	2	294	33996	46613
W1214	chr1	2522681	2601507	0.9792	0.00	1.1283	.	48	78826	1	70811
W1214	chr1	2726439	2731145	0.0711	0.00	0.2017	.	14	4706	33525	51241
W1214	chr5	30153840	30154324	0.0138	0.00	0.0886	.	2	484	33814	46623
W1214	chr5	30153840	30154324	0.0138	0.00	0.0886	.	2	484	33814	46623
W1214	chr8	26889515	26889981	0.0131	0.00	0.0861	.	2	466	33832	46621
W1214	chr3	10159421	10159874	0.0128	0.00	0.0849	.	2	453	33832	46610
W1214	chr2	16463669	16463534	0.0179	0.00	0.0837	.	3	-135	28541	41791
W1214	chr1	39507645	39508009	0.0112	0.00	0.0771	.	2	364	33877	46618
W1214	chr1	39507645	39508009	0.0112	0.00	0.0771	.	2	364	33877	46618
W1214	chr1	18709574	18709954	0.0109	0.00	0.0760	.	2	380	33901	46610
W1214	chr1	18709574	18709954	0.0109	0.00	0.0760	.	2	380	33901	46610
W1214	chr5	23957766	23958060	0.0083	0.00	0.0638	.	2	294	33996	46613
W1236	chr1	2634916	2712653	0.9938	0.00	1.1546	.	41	77737	1	70811
W1236	chr1	2825768	2824144	0.0454	0.00	0.1746	.	12	-1624	33525	49419
W1236	chr2	27583562	27586622	0.0195	0.00	0.1205	.	2	3060	7346	8727
W1236	chr2	27583562	27586622	0.0195	0.00	0.1205	.	2	3060	7346	8727
W1236	chr5	30110024	30110508	0.0138	0.00	0.0886	.	2	484	33814	46623
W1236	chr5	30110024	30110508	0.0138	0.00	0.0886	.	2	484	33814	46623
W1236	chr8	27982503	27982969	0.0131	0.00	0.0861	.	2	466	33832	46621
W1236	chr3	9867430	9867883	0.0128	0.00	0.0848	.	2	453	33832	46610
W1236	chr2	15789538	15789403	0.0177	0.00	0.0829	.	3	-135	28553	41791
W1236	chr1	40115809	40116173	0.0112	0.00	0.0770	.	2	364	33877	46618
W1236	chr1	40115809	40116173	0.0112	0.00	0.0770	.	2	364	33877	46618
W1236	chr1	17699773	17700130	0.0103	0.00	0.0730	.	2	357	33924	46610
W1236	chr1	17699773	17700130	0.0103	0.00	0.0730	.	2	357	33924	46610
W1236	chr5	23058207	23058501	0.0083	0.00	0.0638	.	2	294	33996	46613
W1236	chr5	23058207	23058501	0.0083	0.00	0.0638	.	2	294	33996	46613
W1550	chr1	2558629	2630724	0.9988	0.00	1.1653	.	37	72095	1	70811
W1550	chr1	2744115	2748815	0.0695	0.00	0.2002	.	11	4700	33525	51242
W1550	chr2	15979411	15979276	0.0179	0.00	0.0837	.	3	-135	28541	41791
W1552	chr1	2570957	2638070	0.9985	0.00	1.1743	.	28	67113	1	70811
W1552	chr1	2570957	2638070	0.9985	0.00	1.1575	.	41	67113	1	70811
W1552	chr1	2763978	2768752	0.0711	0.00	0.2017	.	13	4774	33525	51241
W1552	chr8	29530799	29648966	0.0235	0.00	0.1247	.	2	118167	25845	27508
W1552	chr8	29530799	29648966	0.0235	0.00	0.1247	.	2	118167	25845	27508
W1552	chr2	32907293	33199030	0.0246	0.00	0.1196	.	2	291737	7346	11342
W1552	chr5	30199998	30200482	0.0138	0.00	0.0886	.	2	484	33814	46623
W1552	chr5	30199998	30200482	0.0138	0.00	0.0886	.	2	484	33814	46623
W1552	chr8	26381361	26381827	0.0131	0.00	0.0861	.	2	466	33832	46621
W1552	chr8	26381361	26381827	0.0131	0.00	0.0861	.	2	466	33832	46621
W1552	chr3	10188145	10188598	0.0128	0.00	0.0848	.	2	453	33832	46610
W1552	chr3	10188145	10188598	0.0128	0.00	0.0848	.	2	453	33832	46610
W1552	chr2	16786674	16786539	0.0177	0.00	0.0829	.	3	-135	28553	41791
W1552	chr1	38826730	38827094	0.0112	0.00	0.0770	.	2	364	33877	46618
W1552	chr1	38826730	38827094	0.0112	0.00	0.0770	.	2	364	33877	46618
W1552	chr1	18745577	18745957	0.0109	0.00	0.0760	.	2	380	33901	46610
W1552	chr1	18745577	18745957	0.0109	0.00	0.0760	.	2	380	33901	46610
W1552	chr5	23756868	23757162	0.0083	0.00	0.0638	.	2	294	33996	46613
W1552	chr5	23756868	23757162	0.0083	0.00	0.0638	.	2	294	33996	46613
W1556	chr1	2637145	2699344	0.9820	0.00	1.1296	.	44	62199	1	70811
W1556	chr1	2835669	2840390	0.0711	0.00	0.2014	.	13	4721	33525	51241
W1556	chr5	29543607	29544091	0.0138	0.00	0.0886	.	2	484	33814	46623
W1556	chr5	29543607	29544091	0.0138	0.00	0.0886	.	2	484	33814	46623
W1556	chr8	26170198	26170664	0.0131	0.00	0.0861	.	2	466	33832	46621
W1556	chr3	10218534	10218987	0.0128	0.00	0.0848	.	2	453	33832	46610
W1556	chr2	16434367	16434232	0.0177	0.00	0.0829	.	3	-135	28553	41791
W1556	chr1	37708890	37709254	0.0112	0.00	0.0770	.	2	364	33877	46618
W1556	chr1	37708890	37709254	0.0112	0.00	0.0770	.	2	364	33877	46618
W1556	chr1	18916948	18917305	0.0103	0.00	0.0730	.	2	357	33924	46610
W1556	chr1	18916948	18917305	0.0103	0.00	0.0730	.	2	357	33924	46610
W1556	chr5	23590680	23590974	0.0083	0.00	0.0638	.	2	294	33996	46613
W1556	chr5	23590680	23590974	0.0083	0.00	0.0638	.	2	294	33996	46613
W1859	chr1	2974163	3036353	0.9820	0.00	1.1287	.	46	62190	1	70811
W1859	chr1	3184712	3188855	0.0693	0.00	0.1999	.	14	4143	33525	51241
W1859	chr2	33017118	33321016	0.0252	0.00	0.1221	.	2	303898	7346	11381
W1859	chr5	29750663	29751147	0.0138	0.00	0.0886	.	2	484	33814	46623
W1859	chr5	29750663	29751147	0.0138	0.00	0.0886	.	2	484	33814	46623
W1859	chr8	25435209	25435675	0.0131	0.00	0.0861	.	2	466	33832	46621
W1859	chr8	25435209	25435675	0.0131	0.00	0.0861	.	2	466	33832	46621
W1859	chr3	10260005	10260458	0.0128	0.00	0.0848	.	2	453	33832	46610
W1859	chr3	10260005	10260458	0.0128	0.00	0.0848	.	2	453	33832	46610
W1859	chr2	16682510	16682375	0.0177	0.00	0.0829	.	3	-135	28553	41791
W1859	chr1	38336410	38336771	0.0112	0.00	0.0770	.	2	361	33877	46618
W1859	chr1	38336410	38336771	0.0112	0.00	0.0770	.	2	361	33877	46618
W1859	chr1	18876529	18876909	0.0109	0.00	0.0760	.	2	380	33901	46610
W1859	chr1	18876529	18876909	0.0109	0.00	0.0760	.	2	380	33901	46610
W1859	chr5	23511049	23511342	0.0083	0.00	0.0638	.	2	293	33996	46613
W1859	chr5	23511049	23511342	0.0083	0.00	0.0638	.	2	293	33996	46613
W1880	chr1	2534936	2607887	0.9895	0.00	1.1386	.	43	72951	1	70811
W1880	chr1	2737119	2741825	0.0709	0.00	0.2015	.	13	4706	33525	51226
W1880	chr5	30379962	30380446	0.0138	0.00	0.0886	.	2	484	33814	46623
W1880	chr5	30379962	30380446	0.0138	0.00	0.0886	.	2	484	33814	46623
W1880	chr8	26569352	26569818	0.0131	0.00	0.0861	.	2	466	33832	46621
W1880	chr8	26569352	26569818	0.0131	0.00	0.0861	.	2	466	33832	46621
W1880	chr3	10015524	10015977	0.0128	0.00	0.0848	.	2	453	33832	46610
W1880	chr2	17417774	17417639	0.0177	0.00	0.0829	.	3	-135	28553	41791
W1880	chr2	17417774	17417639	0.0177	0.00	0.0829	.	3	-135	28553	41791
W1880	chr1	37566749	37567113	0.0112	0.00	0.0770	.	2	364	33877	46618
W1880	chr1	37566749	37567113	0.0112	0.00	0.0770	.	2	364	33877	46618
W1880	chr1	18163229	18163609	0.0109	0.00	0.0760	.	2	380	33901	46610
W1880	chr1	18163229	18163609	0.0109	0.00	0.0760	.	2	380	33901	46610
W1880	chr5	24259234	24259528	0.0083	0.00	0.0638	.	2	294	33996	46613
W1890	chr1	2555368	2617160	0.9822	0.00	1.1349	.	39	61792	1	70811
W1890	chr1	2779988	2751351	0.0577	0.00	0.1892	.	8	-28637	33661	51241
W1890	chr2	29655786	29658846	0.0195	0.00	0.1205	.	2	3060	7346	8727
W1890	chr2	29655786	29658846	0.0195	0.00	0.1205	.	2	3060	7346	8727
W1890	chr2	17470348	17470213	0.0179	0.00	0.0837	.	3	-135	28541	41791
W1895	chr1	2703448	2786240	0.9920	0.00	1.1352	.	42	82792	1	70811
W1895	chr1	2901443	2899822	0.0454	0.00	0.1746	.	12	-1621	33525	49419
W1895	chr2	32137764	32411212	0.0252	0.00	0.1221	.	2	273448	7346	11381
W1895	chr5	29716610	29717094	0.0138	0.00	0.0886	.	2	484	33814	46623
W1895	chr5	29716610	29717094	0.0138	0.00	0.0886	.	2	484	33814	46623
W1895	chr8	26415285	26415751	0.0131	0.00	0.0861	.	2	466	33832	46621
W1895	chr8	26415285	26415751	0.0131	0.00	0.0861	.	2	466	33832	46621
W1895	chr3	9902496	9902949	0.0128	0.00	0.0848	.	2	453	33832	46610
W1895	chr2	15830746	15830606	0.0176	0.00	0.0828	.	3	-140	28541	41791
W1895	chr1	39272845	39273209	0.0112	0.00	0.0770	.	2	364	33877	46618
W1895	chr1	39272845	39273209	0.0112	0.00	0.0770	.	2	364	33877	46618
W1895	chr1	19063089	19063469	0.0109	0.00	0.0760	.	2	380	33901	46610
W1895	chr1	19063089	19063469	0.0109	0.00	0.0760	.	2	380	33901	46610
W1895	chr5	23755602	23755891	0.0082	0.00	0.0631	.	2	289	34001	46613
W1895	chr5	23755602	23755891	0.0082	0.00	0.0631	.	2	289	34001	46613
W1919	chr1	2690993	2779045	0.9937	0.00	1.1509	.	46	88052	1	70811
W1919	chr1	2894156	2898869	0.0711	0.00	0.2017	.	13	4713	33525	51241
W1919	chr5	29443360	29443844	0.0138	0.00	0.0886	.	2	484	33814	46623
W1919	chr5	29443360	29443844	0.0138	0.00	0.0886	.	2	484	33814	46623
W1919	chr8	25904785	25905251	0.0131	0.00	0.0861	.	2	466	33832	46621
W1919	chr3	10143798	10144251	0.0128	0.00	0.0848	.	2	453	33832	46610
W1919	chr3	10143798	10144251	0.0128	0.00	0.0848	.	2	453	33832	46610
W1919	chr2	16773404	16773269	0.0179	0.00	0.0836	.	3	-135	28541	41791
W1919	chr1	37385967	37386331	0.0112	0.00	0.0770	.	2	364	33877	46618
W1919	chr1	37385967	37386331	0.0112	0.00	0.0770	.	2	364	33877	46618
W1919	chr1	18191009	18191389	0.0109	0.00	0.0760	.	2	380	33901	46610
W1919	chr1	18191009	18191389	0.0109	0.00	0.0760	.	2	380	33901	46610
W1919	chr5	23225455	23225749	0.0083	0.00	0.0638	.	2	294	33996	46613
W1919	chr5	23225455	23225749	0.0083	0.00	0.0638	.	2	294	33996	46613
W2022	chr1	2556910	2629468	0.9743	0.00	1.1338	.	44	72558	1	70811
W2022	chr1	2766677	2771377	0.0711	0.00	0.2017	.	13	4700	33525	51242
W2022	chr1	42897113	42901055	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2022	chr1	42897113	42901055	0.0195	0.00	0.1205	.	2	3942	7346	8727
W2022	chr5	29959776	29960260	0.0138	0.00	0.0886	.	2	484	33814	46623
W2022	chr5	29959776	29960260	0.0138	0.00	0.0886	.	2	484	33814	46623
W2022	chr8	24867055	24867521	0.0131	0.00	0.0861	.	2	466	33832	46621
W2022	chr3	10072045	10072498	0.0128	0.00	0.0849	.	2	453	33832	46610
W2022	chr2	15863082	15862947	0.0179	0.00	0.0837	.	3	-135	28541	41791
W2022	chr1	38326374	38326738	0.0112	0.00	0.0770	.	2	364	33877	46618
W2022	chr1	38326374	38326738	0.0112	0.00	0.0770	.	2	364	33877	46618
W2022	chr1	18477868	18478248	0.0109	0.00	0.0760	.	2	380	33901	46610
W2022	chr1	18477868	18478248	0.0109	0.00	0.0760	.	2	380	33901	46610
W2022	chr5	23860477	23860771	0.0083	0.00	0.0638	.	2	294	33996	46613
W2022	chr5	23860477	23860771	0.0083	0.00	0.0638	.	2	294	33996	46613
W2108	chr1	5227997	5314944	0.9640	0.00	1.1172	.	49	86947	1	70811
W2108	chr1	5431070	5435776	0.0711	0.00	0.2017	.	14	4706	33525	51241
W2108	chr5	30605996	30606480	0.0138	0.00	0.0886	.	2	484	33814	46623
W2108	chr5	30605996	30606480	0.0138	0.00	0.0886	.	2	484	33814	46623
W2108	chr8	25442978	25443444	0.0131	0.00	0.0861	.	2	466	33832	46621
W2108	chr8	25442978	25443444	0.0131	0.00	0.0861	.	2	466	33832	46621
W2108	chr3	10454352	10454805	0.0128	0.00	0.0849	.	2	453	33832	46610
W2108	chr2	17719110	17718975	0.0179	0.00	0.0837	.	3	-135	28541	41791
W2108	chr1	41523724	41524088	0.0112	0.00	0.0770	.	2	364	33877	46618
W2108	chr1	41523724	41524088	0.0112	0.00	0.0770	.	2	364	33877	46618
W2108	chr1	21329675	21330055	0.0109	0.00	0.0760	.	2	380	33901	46610
W2108	chr1	21329675	21330055	0.0109	0.00	0.0760	.	2	380	33901	46610
W2108	chr5	24496502	24496796	0.0083	0.00	0.0638	.	2	294	33996	46613
W2108	chr5	24496502	24496796	0.0083	0.00	0.0638	.	2	294	33996	46613
W2197	chr1	2740780	2813346	0.9743	0.00	1.1347	.	42	72566	1	70811
W2197	chr1	2950566	2955266	0.0695	0.00	0.2002	.	11	4700	33525	51242
W2197	chr3	10667641	10924966	0.0064	0.00	0.0530	.	2	257325	33832	34287
W2267	chr1	2757380	2824439	0.9936	0.00	1.1610	.	26	67059	1	70811
W2267	chr1	2757380	2824439	0.9936	0.00	1.1499	.	40	67059	1	70811
W2267	chr1	2973542	2982681	0.0582	0.00	0.1880	.	14	9139	33518	50410
W2267	chr1	42638260	42642162	0.0195	0.00	0.1205	.	2	3902	7346	8727
W2267	chr1	42638260	42642162	0.0195	0.00	0.1205	.	2	3902	7346	8727
W2308	chr1	2683109	2754626	0.9709	0.00	1.1306	.	42	71517	1	70811
